city,timestamp,sunrise,sunset,temp_C,temp_min_C,temp_max_C,feels_like_C,pressure,humidity,wind_speed,wind_deg,wind_gust,cloudiness,precipitation_prob,rain_1d,weather_main,weather_description,summary,extracted_at,is_ideal_temp,is_low_rain,is_low_wind,is_ideal_humidity,comfort_score,is_ideal_day,month,year,day_of_week
Toamasina,2020-12-13 00:00:00.000000,2020-12-13 05:00:00,2020-12-13 18:13:00,23.5,22.0,25.3,26.0,0.0,0.0,4.63,192.0,11.3,0.0,0.0,2.8,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Sunday
Toamasina,2020-12-14 00:00:00.000000,2020-12-14 05:01:00,2020-12-14 18:13:00,23.9,21.1,26.5,26.3,0.0,0.0,4.83,196.0,11.9,0.0,0.0,1.5,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Monday
Toamasina,2020-12-15 00:00:00.000000,2020-12-15 05:01:00,2020-12-15 18:14:00,24.1,21.0,27.6,27.0,0.0,0.0,5.46,191.0,13.7,0.0,0.0,4.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,December,2020,Tuesday
Toamasina,2020-12-16 00:00:00.000000,2020-12-16 05:01:00,2020-12-16 18:14:00,25.1,22.6,27.5,28.2,0.0,0.0,5.0,194.0,12.5,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,December,2020,Wednesday
Toamasina,2020-12-17 00:00:00.000000,2020-12-17 05:02:00,2020-12-17 18:15:00,25.6,22.6,28.4,30.3,0.0,0.0,3.52,158.0,9.5,0.0,0.0,1.2,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Thursday
Toamasina,2020-12-18 00:00:00.000000,2020-12-18 05:02:00,2020-12-18 18:15:00,25.3,23.0,27.7,30.8,0.0,0.0,3.0,101.0,8.3,0.0,0.0,3.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Friday
Toamasina,2020-12-19 00:00:00.000000,2020-12-19 05:03:00,2020-12-19 18:16:00,25.6,22.0,28.6,30.4,0.0,0.0,3.61,78.0,9.9,0.0,0.0,1.2,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Saturday
Toamasina,2020-12-20 00:00:00.000000,2020-12-20 05:03:00,2020-12-20 18:16:00,25.4,23.6,28.2,30.8,0.0,0.0,3.1,49.0,8.5,0.0,0.0,8.2,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Sunday
Toamasina,2020-12-21 00:00:00.000000,2020-12-21 05:04:00,2020-12-21 18:17:00,25.2,22.8,28.0,30.6,0.0,0.0,3.27,150.0,9.2,0.0,0.0,4.1,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Monday
Toamasina,2020-12-22 00:00:00.000000,2020-12-22 05:04:00,2020-12-22 18:17:00,25.1,22.4,27.3,29.6,0.0,0.0,4.19,182.0,10.5,0.0,0.0,2.9,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Tuesday
Toamasina,2020-12-23 00:00:00.000000,2020-12-23 05:05:00,2020-12-23 18:18:00,24.9,22.4,27.3,28.8,0.0,0.0,4.71,183.0,11.7,0.0,0.0,4.3,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Wednesday
Toamasina,2020-12-24 00:00:00.000000,2020-12-24 05:05:00,2020-12-24 18:18:00,25.4,22.5,28.7,29.6,0.0,0.0,4.86,186.0,12.2,0.0,0.0,0.4,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Thursday
Toamasina,2020-12-25 00:00:00.000000,2020-12-25 05:06:00,2020-12-25 18:19:00,25.6,22.2,28.6,29.2,0.0,0.0,5.19,189.0,12.6,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,False,True,0.7,False,December,2020,Friday
Toamasina,2020-12-26 00:00:00.000000,2020-12-26 05:06:00,2020-12-26 18:19:00,24.5,23.6,26.3,27.0,0.0,0.0,9.54,182.0,20.0,0.0,0.0,93.9,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,December,2020,Saturday
Toamasina,2020-12-27 00:00:00.000000,2020-12-27 05:07:00,2020-12-27 18:19:00,25.9,24.1,28.2,29.7,0.0,0.0,7.91,67.0,17.8,0.0,0.0,36.6,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,December,2020,Sunday
Toamasina,2020-12-28 00:00:00.000000,2020-12-28 05:07:00,2020-12-28 18:20:00,25.4,23.5,28.4,30.6,0.0,0.0,3.83,46.0,10.5,0.0,0.0,16.0,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Monday
Toamasina,2020-12-29 00:00:00.000000,2020-12-29 05:08:00,2020-12-29 18:20:00,26.0,23.7,28.7,30.9,0.0,0.0,3.89,117.0,9.1,0.0,0.0,8.0,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,December,2020,Tuesday
Toamasina,2020-12-30 00:00:00.000000,2020-12-30 05:09:00,2020-12-30 18:21:00,25.0,23.1,27.9,29.0,0.0,0.0,5.24,154.0,12.7,0.0,0.0,15.2,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,December,2020,Wednesday
Toamasina,2020-12-31 00:00:00.000000,2020-12-31 05:09:00,2020-12-31 18:21:00,24.5,22.5,27.9,28.0,0.0,0.0,6.22,166.0,14.6,0.0,0.0,16.0,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,December,2020,Thursday
Toamasina,2021-01-01 00:00:00.000000,2021-01-01 05:10:00,2021-01-01 18:21:00,24.4,22.3,27.1,28.9,0.0,0.0,3.41,158.0,10.4,0.0,0.0,13.6,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Friday
Toamasina,2021-01-02 00:00:00.000000,2021-01-02 05:10:00,2021-01-02 18:22:00,25.2,22.5,28.2,29.3,0.0,0.0,3.55,175.0,9.4,0.0,0.0,3.4,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Saturday
Toamasina,2021-01-03 00:00:00.000000,2021-01-03 05:11:00,2021-01-03 18:22:00,24.8,22.8,27.4,28.2,0.0,0.0,4.84,155.0,11.8,0.0,0.0,11.1,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Sunday
Toamasina,2021-01-04 00:00:00.000000,2021-01-04 05:12:00,2021-01-04 18:22:00,24.6,21.5,27.8,27.9,0.0,0.0,4.12,192.0,10.4,0.0,0.0,0.8,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Monday
Toamasina,2021-01-05 00:00:00.000000,2021-01-05 05:12:00,2021-01-05 18:23:00,24.8,21.8,27.6,28.6,0.0,0.0,3.72,182.0,9.8,0.0,0.0,0.8,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Tuesday
Toamasina,2021-01-06 00:00:00.000000,2021-01-06 05:13:00,2021-01-06 18:23:00,25.3,22.4,28.2,30.1,0.0,0.0,3.8,158.0,10.2,0.0,0.0,1.3,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Wednesday
Toamasina,2021-01-07 00:00:00.000000,2021-01-07 05:13:00,2021-01-07 18:23:00,25.5,23.1,28.5,30.8,0.0,0.0,3.45,97.0,9.4,0.0,0.0,3.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Thursday
Toamasina,2021-01-08 00:00:00.000000,2021-01-08 05:14:00,2021-01-08 18:23:00,25.6,23.3,28.4,30.9,0.0,0.0,3.64,65.0,9.8,0.0,0.0,1.0,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Friday
Toamasina,2021-01-09 00:00:00.000000,2021-01-09 05:15:00,2021-01-09 18:23:00,25.7,23.3,28.5,30.8,0.0,0.0,3.71,81.0,9.9,0.0,0.0,1.3,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Saturday
Toamasina,2021-01-10 00:00:00.000000,2021-01-10 05:15:00,2021-01-10 18:24:00,25.4,21.5,28.7,29.6,0.0,0.0,3.88,179.0,10.2,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,True,True,1.0,True,January,2021,Sunday
Toamasina,2021-01-11 00:00:00.000000,2021-01-11 05:16:00,2021-01-11 18:24:00,25.9,22.8,28.8,29.5,0.0,0.0,5.29,191.0,13.4,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,January,2021,Monday
Toamasina,2021-01-12 00:00:00.000000,2021-01-12 05:17:00,2021-01-12 18:24:00,26.5,23.8,30.1,30.7,0.0,0.0,5.66,187.0,13.8,0.0,0.0,0.4,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,January,2021,Tuesday
Toamasina,2021-01-13 00:00:00.000000,2021-01-13 05:17:00,2021-01-13 18:24:00,26.9,24.3,30.1,32.0,0.0,0.0,4.25,179.0,11.5,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,True,True,1.0,True,January,2021,Wednesday
Toamasina,2021-01-14 00:00:00.000000,2021-01-14 05:18:00,2021-01-14 18:24:00,26.9,23.4,29.8,32.4,0.0,0.0,3.27,171.0,9.1,0.0,0.0,0.8,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Thursday
Toamasina,2021-01-15 00:00:00.000000,2021-01-15 05:18:00,2021-01-15 18:24:00,27.0,24.8,29.4,32.3,0.0,0.0,3.28,151.0,9.2,0.0,0.0,2.2,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Friday
Toamasina,2021-01-16 00:00:00.000000,2021-01-16 05:19:00,2021-01-16 18:24:00,26.6,24.7,29.3,32.4,0.0,0.0,3.55,69.0,9.5,0.0,0.0,3.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Saturday
Toamasina,2021-01-17 00:00:00.000000,2021-01-17 05:20:00,2021-01-17 18:24:00,26.6,23.5,29.4,32.1,0.0,0.0,3.62,89.0,9.6,0.0,0.0,2.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Sunday
Toamasina,2021-01-18 00:00:00.000000,2021-01-18 05:20:00,2021-01-18 18:24:00,27.0,24.2,29.6,32.8,0.0,0.0,3.76,141.0,9.6,0.0,0.0,2.0,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Monday
Toamasina,2021-01-19 00:00:00.000000,2021-01-19 05:21:00,2021-01-19 18:24:00,25.9,24.4,28.9,30.1,0.0,0.0,5.92,170.0,12.7,0.0,0.0,22.4,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,January,2021,Tuesday
Toamasina,2021-01-20 00:00:00.000000,2021-01-20 05:22:00,2021-01-20 18:24:00,25.4,24.3,26.7,30.6,0.0,0.0,5.6,125.0,12.2,0.0,0.0,37.4,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,January,2021,Wednesday
Toamasina,2021-01-21 00:00:00.000000,2021-01-21 05:22:00,2021-01-21 18:24:00,27.1,24.5,29.9,32.5,0.0,0.0,5.02,24.0,12.4,0.0,0.0,4.9,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,January,2021,Thursday
Toamasina,2021-01-22 00:00:00.000000,2021-01-22 05:23:00,2021-01-22 18:24:00,26.9,24.7,29.6,32.5,0.0,0.0,3.14,36.0,8.9,0.0,0.0,2.6,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Friday
Toamasina,2021-01-23 00:00:00.000000,2021-01-23 05:24:00,2021-01-23 18:24:00,26.5,24.4,29.6,32.6,0.0,0.0,3.3,65.0,8.8,0.0,0.0,3.1,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Saturday
Toamasina,2021-01-24 00:00:00.000000,2021-01-24 05:24:00,2021-01-24 18:24:00,26.7,24.1,29.5,32.0,0.0,0.0,3.6,53.0,9.6,0.0,0.0,0.4,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Sunday
Toamasina,2021-01-25 00:00:00.000000,2021-01-25 05:25:00,2021-01-25 18:24:00,26.7,23.8,29.5,31.6,0.0,0.0,4.14,24.0,10.7,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Monday
Toamasina,2021-01-26 00:00:00.000000,2021-01-26 05:25:00,2021-01-26 18:24:00,26.8,23.9,30.1,32.1,0.0,0.0,3.57,37.0,9.4,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Tuesday
Toamasina,2021-01-27 00:00:00.000000,2021-01-27 05:26:00,2021-01-27 18:23:00,26.6,23.6,29.5,32.1,0.0,0.0,3.34,70.0,9.3,0.0,0.0,3.2,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Wednesday
Toamasina,2021-01-28 00:00:00.000000,2021-01-28 05:27:00,2021-01-28 18:23:00,26.7,23.3,30.0,31.8,0.0,0.0,3.96,31.0,10.4,0.0,0.0,8.5,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Thursday
Toamasina,2021-01-29 00:00:00.000000,2021-01-29 05:27:00,2021-01-29 18:23:00,25.9,22.6,29.1,30.8,0.0,0.0,3.75,40.0,10.1,0.0,0.0,8.7,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Friday
Toamasina,2021-01-30 00:00:00.000000,2021-01-30 05:28:00,2021-01-30 18:23:00,26.0,23.3,28.9,31.2,0.0,0.0,3.81,38.0,10.0,0.0,0.0,2.5,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Saturday
Toamasina,2021-01-31 00:00:00.000000,2021-01-31 05:28:00,2021-01-31 18:23:00,26.3,23.0,29.2,32.2,0.0,0.0,3.1,91.0,9.1,0.0,0.0,3.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,January,2021,Sunday
Toamasina,2021-02-01 00:00:00.000000,2021-02-01 05:29:00,2021-02-01 18:22:00,26.4,24.5,28.6,31.9,0.0,0.0,3.4,179.0,9.4,0.0,0.0,3.2,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Monday
Toamasina,2021-02-02 00:00:00.000000,2021-02-02 05:29:00,2021-02-02 18:22:00,26.6,24.2,29.4,31.4,0.0,0.0,4.94,185.0,12.2,0.0,0.0,3.8,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Tuesday
Toamasina,2021-02-03 00:00:00.000000,2021-02-03 05:30:00,2021-02-03 18:22:00,25.2,24.4,27.6,29.8,0.0,0.0,4.59,190.0,11.5,0.0,0.0,12.4,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Wednesday
Toamasina,2021-02-04 00:00:00.000000,2021-02-04 05:30:00,2021-02-04 18:21:00,25.6,23.5,28.4,31.2,0.0,0.0,3.05,193.0,8.5,0.0,0.0,4.8,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Thursday
Toamasina,2021-02-05 00:00:00.000000,2021-02-05 05:31:00,2021-02-05 18:21:00,26.1,23.7,28.7,31.3,0.0,0.0,3.61,122.0,9.1,0.0,0.0,4.8,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Friday
Toamasina,2021-02-06 00:00:00.000000,2021-02-06 05:31:00,2021-02-06 18:21:00,26.3,23.5,29.0,31.0,0.0,0.0,4.74,22.0,11.8,0.0,0.0,1.3,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Saturday
Toamasina,2021-02-07 00:00:00.000000,2021-02-07 05:32:00,2021-02-07 18:20:00,26.9,24.3,29.5,31.1,0.0,0.0,5.67,18.0,13.8,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,February,2021,Sunday
Toamasina,2021-02-08 00:00:00.000000,2021-02-08 05:32:00,2021-02-08 18:20:00,26.9,24.7,29.3,31.3,0.0,0.0,5.09,22.0,12.4,0.0,0.0,0.6,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,February,2021,Monday
Toamasina,2021-02-09 00:00:00.000000,2021-02-09 05:33:00,2021-02-09 18:19:00,25.9,24.0,28.4,31.1,0.0,0.0,4.05,31.0,11.2,0.0,0.0,7.0,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Tuesday
Toamasina,2021-02-10 00:00:00.000000,2021-02-10 05:33:00,2021-02-10 18:19:00,25.8,23.7,28.9,31.5,0.0,0.0,3.3,49.0,9.0,0.0,0.0,4.4,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Wednesday
Toamasina,2021-02-11 00:00:00.000000,2021-02-11 05:34:00,2021-02-11 18:18:00,26.1,23.8,29.1,31.4,0.0,0.0,3.24,152.0,8.7,0.0,0.0,2.4,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Thursday
Toamasina,2021-02-12 00:00:00.000000,2021-02-12 05:34:00,2021-02-12 18:18:00,24.9,23.3,27.2,30.1,0.0,0.0,2.98,176.0,7.7,0.0,0.0,19.6,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Friday
Toamasina,2021-02-13 00:00:00.000000,2021-02-13 05:35:00,2021-02-13 18:17:00,24.6,23.5,27.0,29.7,0.0,0.0,3.01,201.0,8.1,0.0,0.0,22.5,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Saturday
Toamasina,2021-02-14 00:00:00.000000,2021-02-14 05:35:00,2021-02-14 18:17:00,24.0,23.1,25.5,28.9,0.0,0.0,3.04,213.0,7.0,0.0,0.0,29.7,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Sunday
Toamasina,2021-02-15 00:00:00.000000,2021-02-15 05:36:00,2021-02-15 18:16:00,24.1,22.4,26.6,29.0,0.0,0.0,2.64,215.0,7.1,0.0,0.0,12.0,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Monday
Toamasina,2021-02-16 00:00:00.000000,2021-02-16 05:36:00,2021-02-16 18:16:00,25.8,22.6,29.6,30.6,0.0,0.0,5.78,11.0,13.4,0.0,0.0,4.0,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,February,2021,Tuesday
Toamasina,2021-02-17 00:00:00.000000,2021-02-17 05:37:00,2021-02-17 18:15:00,27.2,24.2,30.4,32.5,0.0,0.0,4.56,17.0,11.7,0.0,0.0,0.5,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Wednesday
Toamasina,2021-02-18 00:00:00.000000,2021-02-18 05:37:00,2021-02-18 18:15:00,27.4,24.1,30.8,34.0,0.0,0.0,3.41,68.0,9.0,0.0,0.0,0.1,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Thursday
Toamasina,2021-02-19 00:00:00.000000,2021-02-19 05:37:00,2021-02-19 18:14:00,27.4,24.6,30.3,33.6,0.0,0.0,3.54,161.0,9.5,0.0,0.0,3.9,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Friday
Toamasina,2021-02-20 00:00:00.000000,2021-02-20 05:38:00,2021-02-20 18:14:00,26.0,24.1,28.6,31.9,0.0,0.0,3.61,175.0,9.1,0.0,0.0,24.9,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Saturday
Toamasina,2021-02-21 00:00:00.000000,2021-02-21 05:38:00,2021-02-21 18:13:00,25.7,23.7,28.7,31.3,0.0,0.0,3.61,160.0,10.4,0.0,0.0,10.2,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Sunday
Toamasina,2021-02-22 00:00:00.000000,2021-02-22 05:38:00,2021-02-22 18:12:00,26.0,23.9,28.8,31.0,0.0,0.0,4.31,132.0,10.0,0.0,0.0,22.2,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Monday
Toamasina,2021-02-23 00:00:00.000000,2021-02-23 05:39:00,2021-02-23 18:12:00,24.8,23.2,26.7,29.7,0.0,0.0,3.3,179.0,10.1,0.0,0.0,13.8,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Tuesday
Toamasina,2021-02-24 00:00:00.000000,2021-02-24 05:39:00,2021-02-24 18:11:00,24.6,23.0,26.9,29.7,0.0,0.0,2.66,170.0,8.8,0.0,0.0,21.3,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Wednesday
Toamasina,2021-02-25 00:00:00.000000,2021-02-25 05:40:00,2021-02-25 18:10:00,25.3,23.1,27.9,30.3,0.0,0.0,3.14,197.0,8.3,0.0,0.0,7.5,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Thursday
Toamasina,2021-02-26 00:00:00.000000,2021-02-26 05:40:00,2021-02-26 18:10:00,25.8,23.8,28.8,31.0,0.0,0.0,4.22,54.0,10.6,0.0,0.0,6.4,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Friday
Toamasina,2021-02-27 00:00:00.000000,2021-02-27 05:40:00,2021-02-27 18:09:00,26.0,23.2,29.3,31.7,0.0,0.0,3.54,53.0,9.4,0.0,0.0,5.5,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Saturday
Toamasina,2021-02-28 00:00:00.000000,2021-02-28 05:41:00,2021-02-28 18:08:00,25.7,23.8,28.1,31.3,0.0,0.0,2.85,152.0,8.8,0.0,0.0,6.8,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,February,2021,Sunday
Toamasina,2021-03-01 00:00:00.000000,2021-03-01 05:41:00,2021-03-01 18:08:00,25.6,23.5,28.4,30.9,0.0,0.0,3.48,170.0,8.8,0.0,0.0,6.8,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,March,2021,Monday
Toamasina,2021-03-02 00:00:00.000000,2021-03-02 05:41:00,2021-03-02 18:07:00,24.9,23.0,27.7,30.0,0.0,0.0,3.16,192.0,9.4,0.0,0.0,7.2,,,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,March,2021,Tuesday
Toamasina,2021-03-03 00:00:00.000000,2021-03-03 05:41:00,2021-03-03 18:06:00,25.6,22.8,28.7,30.4,0.0,0.0,3.5,188.0,9.3,0.0,0.0,1.3,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,March,2021,Wednesday
Toamasina,2021-03-04 00:00:00.000000,2021-03-04 05:42:00,2021-03-04 18:05:00,26.3,22.7,29.4,30.8,0.0,0.0,4.46,12.0,11.0,0.0,0.0,0.0,Overcast,overcast,,2025-07-04 13:45:42.057542,True,True,True,True,1.0,True,March,2021,Thursday
Toamasina,2021-03-05 00:00:00.000000,2021-03-05 05:42:00,2021-03-05 18:05:00,27.2,24.4,30.9,32.0,0.0,0.0,5.05,16.0,12.1,0.0,0.0,3.2,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,March,2021,Friday
Toamasina,2021-03-06 00:00:00.000000,2021-03-06 05:42:00,2021-03-06 18:04:00,28.0,24.2,33.7,32.8,0.0,0.0,6.26,8.0,19.2,0.0,0.0,6.7,,,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,March,2021,Saturday
Toamasina,2021-03-07 00:00:00.000000,2021-03-07 05:43:00,2021-03-07 18:03:00,26.7,24.1,29.4,31.8,0.0,0.0,4.04,197.0,10.1,0.0,0.0,0.5,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,March,2021,Sunday
Toamasina,2021-03-08 00:00:00.000000,2021-03-08 05:43:00,2021-03-08 18:02:00,26.5,24.6,29.5,30.2,0.0,0.0,5.12,203.0,12.4,0.0,0.0,0.5,Light drizzle,light drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,March,2021,Monday
Toamasina,2021-03-09 00:00:00.000000,2021-03-09 05:43:00,2021-03-09 18:02:00,25.9,23.7,29.8,30.0,0.0,0.0,4.59,203.0,11.2,0.0,0.0,2.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,March,2021,Tuesday
Toamasina,2021-03-10 00:00:00.000000,2021-03-10 05:43:00,2021-03-10 18:01:00,25.8,23.5,28.8,29.6,0.0,0.0,6.14,193.0,14.5,0.0,0.0,3.3,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,March,2021,Wednesday
Toamasina,2021-03-11 00:00:00.000000,2021-03-11 05:44:00,2021-03-11 18:00:00,25.1,22.7,27.1,29.2,0.0,0.0,4.08,193.0,10.0,0.0,0.0,5.0,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,March,2021,Thursday
Toamasina,2021-03-12 00:00:00.000000,2021-03-12 05:44:00,2021-03-12 17:59:00,25.2,23.0,27.4,29.0,0.0,0.0,4.41,192.0,11.4,0.0,0.0,5.4,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,True,True,0.7,False,March,2021,Friday
Toamasina,2021-03-13 00:00:00.000000,2021-03-13 05:44:00,2021-03-13 17:59:00,24.8,22.4,27.2,27.2,0.0,0.0,6.0,205.0,14.4,0.0,0.0,1.6,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,March,2021,Saturday
Toamasina,2021-03-14 00:00:00.000000,2021-03-14 05:44:00,2021-03-14 17:58:00,24.8,22.8,28.4,27.3,0.0,0.0,6.61,199.0,16.2,0.0,0.0,6.1,Light rain,light rain,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,March,2021,Sunday
Toamasina,2021-03-15 00:00:00.000000,2021-03-15 05:45:00,2021-03-15 17:57:00,24.6,22.0,28.2,28.3,0.0,0.0,5.3,200.0,12.4,0.0,0.0,6.5,Moderate drizzle,moderate drizzle,,2025-07-04 13:45:42.057542,True,False,False,True,0.4,False,March,2021,Monday
